return,iso,arrival,departure,count
20200412,cn,20200410,20200412,4
20200412,cn,20200411,20200411,3
20200412,cn,20200411,20200412,5
20200412,cn,20200412,20200412,10
20200412,cz,20200407,20200407,3
20200412,de,20200410,20200412,3
20200412,de,20200411,20200411,3
20200412,de,20200412,20200412,3
20200412,es,20200412,20200412,3
20200412,fr,20200411,20200412,3
20200412,fr,20200412,20200412,3
20200412,gb,20200312,20200411,3
20200412,gb,20200313,20200313,3
20200412,gb,20200326,20200326,3
20200412,gb,20200327,20200327,3
20200412,gb,20200329,20200329,3
20200412,gb,20200406,20200406,3
20200412,gb,20200407,20200407,3
20200412,gb,20200409,20200409,3
20200412,gb,20200409,20200410,3
20200412,gb,20200409,20200412,6
20200412,gb,20200410,20200410,3
20200412,gb,20200410,20200411,3
20200412,gb,20200410,20200412,3
20200412,gb,20200411,20200412,3
20200412,gb,20200412,20200412,4
20200412,hk,20200410,20200410,3
20200412,id,20200402,20200402,3
20200412,id,20200410,20200410,3
20200412,id,20200411,20200411,3
20200412,id,20200412,20200412,3
20200412,ie,20200321,20200321,3
20200412,it,20200412,20200412,3
20200412,jp,20200312,20200312,3
20200412,jp,20200312,20200412,3
20200412,jp,20200325,20200412,3
20200412,jp,20200326,20200326,3
20200412,jp,20200327,20200327,3
20200412,jp,20200328,20200328,3
20200412,jp,20200402,20200402,3
20200412,jp,20200402,20200412,3
20200412,jp,20200404,20200412,3
20200412,jp,20200405,20200412,3
20200412,jp,20200406,20200406,3
20200412,jp,20200406,20200411,3
20200412,jp,20200406,20200412,3
20200412,jp,20200407,20200409,3
20200412,jp,20200407,20200411,3
20200412,jp,20200407,20200412,4
20200412,jp,20200408,20200412,3
20200412,jp,20200409,20200409,5
20200412,jp,20200409,20200411,3
20200412,jp,20200409,20200412,3
20200412,jp,20200410,20200410,8
20200412,jp,20200410,20200411,3
20200412,jp,20200410,20200412,7
20200412,jp,20200411,20200411,4
20200412,jp,20200411,20200412,3
20200412,jp,20200412,20200412,81
20200412,kg,20200410,20200410,3
20200412,kh,20200407,20200407,3
20200412,lk,20200312,20200411,3
20200412,lk,20200410,20200410,3
20200412,mn,20200412,20200412,3
20200412,mx,20200312,20200315,3
20200412,mx,20200312,20200411,4
20200412,mx,20200314,20200314,3
20200412,mx,20200315,20200328,3
20200412,mx,20200328,20200411,3
20200412,mx,20200330,20200330,3
20200412,mx,20200403,20200411,3
20200412,mx,20200409,20200409,3
20200412,mx,20200410,20200411,3
20200412,mx,20200411,20200411,3
20200412,my,20200312,20200412,3
20200412,my,20200412,20200412,3
20200412,om,20200412,20200412,3
20200412,pg,20200410,20200410,5
20200412,pg,20200412,20200412,7
20200412,ph,20200327,20200410,3
20200412,ph,20200328,20200328,3
20200412,ph,20200328,20200410,3
20200412,ph,20200409,20200409,3
20200412,ph,20200409,20200410,3
20200412,ph,20200411,20200411,3
20200412,pk,20200412,20200412,3
20200412,qa,20200319,20200319,3
20200412,qa,20200410,20200410,3
20200412,qa,20200411,20200411,3
20200412,qa,20200412,20200412,3
20200412,ru,20200408,20200408,3
20200412,ru,20200411,20200411,3
20200412,ru,20200412,20200412,6
20200412,se,20200408,20200408,3
20200412,sg,20200412,20200412,4
20200412,th,20200312,20200412,3
20200412,th,20200410,20200410,3
20200412,th,20200411,20200411,3
20200412,th,20200411,20200412,4
20200412,th,20200412,20200412,4
20200412,tw,20200408,20200409,3
20200412,tw,20200408,20200410,3
20200412,us,20200312,20200411,3
20200412,us,20200312,20200412,3
20200412,us,20200315,20200411,3
20200412,us,20200320,20200412,3
20200412,us,20200322,20200411,3
20200412,us,20200322,20200412,3
20200412,us,20200323,20200323,3
20200412,us,20200324,20200324,3
20200412,us,20200327,20200327,3
20200412,us,20200328,20200328,3
20200412,us,20200401,20200401,3
20200412,us,20200406,20200406,3
20200412,us,20200407,20200409,3
20200412,us,20200407,20200411,3
20200412,us,20200408,20200408,3
20200412,us,20200409,20200409,4
20200412,us,20200409,20200410,3
20200412,us,20200409,20200411,4
20200412,us,20200409,20200412,3
20200412,us,20200410,20200410,9
20200412,us,20200410,20200411,15
20200412,us,20200410,20200412,6
20200412,us,20200411,20200411,18
20200412,us,20200411,20200412,7
20200412,us,20200412,20200412,8
20200412,uy,20200412,20200412,3
20200412,vn,20200314,20200314,3
20200412,vn,20200315,20200315,3
20200412,vn,20200331,20200331,3
20200412,vn,20200408,20200408,3
20200412,vn,20200410,20200410,3
20200412,vn,20200411,20200411,5
20200412,vn,20200412,20200412,19
20200411,ae,20200311,20200312,3
20200411,ae,20200317,20200317,3
20200411,ae,20200318,20200318,3
20200411,at,20200408,20200408,3
20200411,at,20200408,20200409,3
20200411,at,20200408,20200410,3
20200411,at,20200409,20200410,3
20200411,at,20200410,20200410,3
20200411,at,20200411,20200411,3
20200411,au,20200311,20200311,3
20200411,au,20200320,20200320,3
20200411,au,20200322,20200323,3
20200411,au,20200325,20200325,3
20200411,au,20200409,20200409,11
20200411,au,20200409,20200410,9
20200411,au,20200410,20200410,5
20200411,au,20200410,20200411,3
20200411,au,20200411,20200411,7
20200411,ca,20200314,20200315,3
20200411,ca,20200408,20200408,3
20200411,ca,20200408,20200409,3
20200411,ca,20200410,20200410,3
20200411,ca,20200411,20200411,3
20200411,cl,20200411,20200411,3
20200411,cn,20200326,20200410,3
20200411,cn,20200329,20200409,3
20200411,cn,20200401,20200410,3
20200411,cn,20200403,20200409,3
20200411,cn,20200403,20200410,3
20200411,cn,20200403,20200411,3
20200411,cn,20200406,20200408,3
20200411,cn,20200406,20200410,3
20200411,cn,20200407,20200407,3
20200411,cn,20200407,20200408,3
20200411,cn,20200407,20200410,4
20200411,cn,20200407,20200411,3
20200411,cn,20200408,20200408,3
20200411,cn,20200408,20200409,3
20200411,cn,20200408,20200410,3
20200411,cn,20200408,20200411,3
20200411,cn,20200409,20200410,3
20200411,cn,20200410,20200410,8
20200411,cn,20200410,20200411,3
20200411,cn,20200411,20200411,22
20200411,de,20200311,20200410,3
20200411,de,20200314,20200410,3
20200411,de,20200326,20200326,3
20200411,de,20200407,20200408,3
20200411,de,20200407,20200410,3
20200411,de,20200407,20200411,8
20200411,de,20200408,20200411,3
20200411,de,20200410,20200410,3
20200411,de,20200411,20200411,5
20200411,es,20200312,20200410,3
20200411,es,20200408,20200408,3
20200411,es,20200410,20200410,3
20200411,gb,20200311,20200311,3
20200411,gb,20200311,20200313,3
20200411,gb,20200311,20200409,3
20200411,gb,20200330,20200331,3
20200411,gb,20200401,20200401,3
20200411,gb,20200409,20200409,3
20200411,gb,20200410,20200410,3
20200411,hk,20200410,20200410,3
20200411,hk,20200411,20200411,3
20200411,hu,20200405,20200405,3
20200411,hu,20200411,20200411,3
20200411,id,20200318,20200318,3
20200411,id,20200318,20200319,3
20200411,id,20200318,20200320,3
20200411,id,20200319,20200319,3
20200411,id,20200321,20200322,3
20200411,id,20200324,20200324,3
20200411,id,20200401,20200401,3
20200411,id,20200401,20200404,3
20200411,id,20200407,20200407,3
20200411,id,20200408,20200408,3
20200411,id,20200409,20200409,3
20200411,id,20200409,20200410,3
20200411,id,20200410,20200410,22
20200411,ie,20200410,20200410,3
20200411,in,20200311,20200312,3
20200411,in,20200311,20200317,3
20200411,in,20200320,20200320,3
20200411,in,20200406,20200406,3
20200411,in,20200407,20200407,3
20200411,in,20200408,20200410,3
20200411,in,20200409,20200410,3
20200411,in,20200409,20200411,3
20200411,in,20200410,20200410,5
20200411,in,20200410,20200411,3
20200411,ir,20200311,20200314,3
20200411,ir,20200311,20200410,3
20200411,ir,20200312,20200313,3
20200411,ir,20200317,20200317,3
20200411,ir,20200318,20200318,3
20200411,ir,20200411,20200411,3
20200411,it,20200410,20200410,3
20200411,it,20200411,20200411,3
20200411,jp,20200311,20200410,3
20200411,jp,20200311,20200411,9
20200411,jp,20200331,20200331,3
20200411,jp,20200402,20200411,3
20200411,jp,20200403,20200411,3
20200411,jp,20200404,20200411,3
20200411,jp,20200405,20200406,3
20200411,jp,20200405,20200410,3
20200411,jp,20200405,20200411,3
20200411,jp,20200406,20200410,3
20200411,jp,20200406,20200411,6
20200411,jp,20200407,20200411,6
20200411,jp,20200408,20200408,5
20200411,jp,20200408,20200409,3
20200411,jp,20200408,20200411,8
20200411,jp,20200409,20200409,8
20200411,jp,20200409,20200410,3
20200411,jp,20200409,20200411,5
20200411,jp,20200410,20200411,13
20200411,jp,20200411,20200411,51
20200411,kg,20200316,20200316,3
20200411,kg,20200410,20200410,3
20200411,kg,20200410,20200411,3
20200411,kg,20200411,20200411,3
20200411,kh,20200311,20200319,3
20200411,kh,20200311,20200410,3
20200411,kh,20200317,20200317,3
20200411,kh,20200320,20200325,3
20200411,kh,20200321,20200321,3
20200411,kh,20200324,20200410,3
20200411,kh,20200330,20200411,3
20200411,kh,20200331,20200410,3
20200411,kh,20200409,20200411,3
20200411,kh,20200411,20200411,19
20200411,kw,20200311,20200315,3
20200411,kw,20200311,20200410,5
20200411,kw,20200313,20200317,3
20200411,kw,20200319,20200319,3
20200411,kw,20200330,20200330,3
20200411,kw,20200401,20200401,3
20200411,kw,20200402,20200403,3
20200411,kw,20200407,20200407,3
20200411,kw,20200409,20200409,3
20200411,kw,20200410,20200410,4
20200411,kz,20200410,20200410,3
20200411,kz,20200411,20200411,3
20200411,la,20200411,20200411,3
20200411,mm,20200311,20200411,3
20200411,mm,20200321,20200321,3
20200411,mm,20200323,20200323,3
20200411,mm,20200325,20200325,3
20200411,mm,20200410,20200410,3
20200411,mm,20200411,20200411,4
20200411,mo,20200411,20200411,3
20200411,mx,20200311,20200409,3
20200411,mx,20200407,20200407,3
20200411,my,20200311,20200410,3
20200411,my,20200311,20200411,3
20200411,my,20200315,20200315,3
20200411,my,20200316,20200410,3
20200411,my,20200319,20200319,3
20200411,my,20200320,20200320,3
20200411,my,20200320,20200410,3
20200411,my,20200324,20200326,3
20200411,my,20200402,20200410,3
20200411,my,20200408,20200408,3
20200411,my,20200408,20200409,3
20200411,my,20200409,20200409,3
20200411,my,20200409,20200411,3
20200411,my,20200410,20200410,5
20200411,my,20200410,20200411,3
20200411,my,20200411,20200411,3
20200411,nl,20200311,20200411,3
20200411,nl,20200411,20200411,3
20200411,np,20200311,20200410,3
20200411,np,20200312,20200312,3
20200411,np,20200316,20200316,3
20200411,np,20200407,20200408,3
20200411,np,20200408,20200408,3
20200411,np,20200408,20200410,3
20200411,np,20200410,20200410,7
20200411,nz,20200327,20200327,3
20200411,nz,20200410,20200410,3
20200411,nz,20200411,20200411,3
20200411,om,20200314,20200314,3
20200411,om,20200318,20200318,3
20200411,om,20200411,20200411,3
20200411,pg,20200409,20200409,3
20200411,pg,20200411,20200411,3
20200411,ph,20200311,20200410,3
20200411,ph,20200313,20200410,3
20200411,ph,20200323,20200323,3
20200411,ph,20200331,20200331,3
20200411,ph,20200401,20200401,3
20200411,ph,20200407,20200407,3
20200411,ph,20200409,20200409,3
20200411,ph,20200409,20200410,3
20200411,ph,20200410,20200410,10
20200411,ph,20200410,20200411,12
20200411,ph,20200411,20200411,3
20200411,pk,20200411,20200411,3
20200411,qa,20200311,20200330,3
20200411,qa,20200401,20200405,3
20200411,qa,20200406,20200411,3
20200411,qa,20200409,20200409,3
20200411,qa,20200410,20200410,3
20200411,qa,20200411,20200411,5
20200411,ru,20200325,20200326,3
20200411,ru,20200325,20200327,3
20200411,ru,20200407,20200407,3
20200411,ru,20200409,20200409,3
20200411,ru,20200411,20200411,3
20200411,sa,20200317,20200317,3
20200411,sg,20200313,20200411,3
20200411,sg,20200314,20200314,3
20200411,sg,20200319,20200319,3
20200411,sg,20200320,20200320,3
20200411,sg,20200325,20200326,3
20200411,sg,20200327,20200327,3
20200411,sg,20200328,20200328,3
20200411,sg,20200330,20200330,3
20200411,sg,20200330,20200331,3
20200411,sg,20200331,20200401,3
20200411,sg,20200408,20200408,3
20200411,sg,20200409,20200409,3
20200411,sg,20200409,20200411,3
20200411,sg,20200411,20200411,4
20200411,th,20200311,20200410,3
20200411,th,20200311,20200411,3
20200411,th,20200315,20200315,3
20200411,th,20200319,20200319,3
20200411,th,20200410,20200410,3
20200411,th,20200410,20200411,3
20200411,tr,20200330,20200330,3
20200411,tw,20200408,20200409,3
20200411,tw,20200409,20200409,3
20200411,tw,20200410,20200410,3
20200411,tw,20200411,20200411,8
20200411,ua,20200408,20200411,3
20200411,us,20200311,20200325,3
20200411,us,20200311,20200410,7
20200411,us,20200311,20200411,3
20200411,us,20200312,20200312,3
20200411,us,20200313,20200313,3
20200411,us,20200315,20200315,3
20200411,us,20200321,20200321,3
20200411,us,20200322,20200322,3
20200411,us,20200325,20200325,3
20200411,us,20200328,20200328,3
20200411,us,20200402,20200402,3
20200411,us,20200404,20200404,3
20200411,us,20200405,20200405,3
20200411,us,20200406,20200406,3
20200411,us,20200406,20200407,3
20200411,us,20200407,20200407,4
20200411,us,20200407,20200409,3
20200411,us,20200408,20200408,4
20200411,us,20200408,20200410,6
20200411,us,20200408,20200411,5
20200411,us,20200409,20200409,7
20200411,us,20200409,20200410,11
20200411,us,20200409,20200411,7
20200411,us,20200410,20200410,11
20200411,us,20200410,20200411,10
20200411,us,20200411,20200411,6
20200411,uy,20200411,20200411,3
20200411,vn,20200311,20200411,3
20200411,vn,20200322,20200322,3
20200411,vn,20200405,20200405,3
20200411,vn,20200407,20200407,3
20200411,vn,20200409,20200409,3
20200411,vn,20200409,20200410,3
20200411,vn,20200410,20200410,10
20200411,vn,20200410,20200411,3
20200411,vn,20200411,20200411,13
20200410,ae,20200310,20200310,3
20200410,ae,20200310,20200409,3
20200410,ae,20200310,20200410,3
20200410,ae,20200314,20200314,3
20200410,ae,20200315,20200317,3
20200410,ae,20200318,20200318,3
20200410,ae,20200318,20200410,3
20200410,ae,20200401,20200401,3
20200410,ae,20200404,20200404,3
20200410,ae,20200409,20200410,3
20200410,ae,20200410,20200410,3
20200410,at,20200407,20200407,3
20200410,at,20200407,20200410,3
20200410,at,20200410,20200410,4
20200410,au,20200319,20200320,3
20200410,au,20200322,20200322,3
20200410,au,20200407,20200407,3
20200410,au,20200409,20200409,5
20200410,au,20200409,20200410,3
20200410,au,20200410,20200410,3
20200410,bh,20200319,20200319,3
20200410,br,20200407,20200407,3
20200410,br,20200409,20200409,3
20200410,ca,20200311,20200311,3
20200410,ca,20200315,20200315,3
20200410,ca,20200404,20200404,3
20200410,ca,20200406,20200406,3
20200410,ca,20200407,20200407,5
20200410,ca,20200409,20200409,3
20200410,ca,20200409,20200410,3
20200410,ca,20200410,20200410,6
20200410,cn,20200310,20200410,9
20200410,cn,20200313,20200313,3
20200410,cn,20200316,20200316,3
20200410,cn,20200318,20200318,3
20200410,cn,20200319,20200410,3
20200410,cn,20200322,20200410,3
20200410,cn,20200324,20200410,3
20200410,cn,20200325,20200325,3
20200410,cn,20200328,20200329,3
20200410,cn,20200328,20200410,3
20200410,cn,20200329,20200329,3
20200410,cn,20200330,20200330,3
20200410,cn,20200331,20200410,3
20200410,cn,20200402,20200402,3
20200410,cn,20200404,20200405,3
20200410,cn,20200405,20200405,3
20200410,cn,20200405,20200409,3
20200410,cn,20200405,20200410,3
20200410,cn,20200406,20200406,3
20200410,cn,20200406,20200408,3
20200410,cn,20200406,20200409,6
20200410,cn,20200407,20200407,3
20200410,cn,20200407,20200408,3
20200410,cn,20200407,20200410,3
20200410,cn,20200408,20200408,3
20200410,cn,20200408,20200409,4
20200410,cn,20200409,20200409,9
20200410,cn,20200409,20200410,4
20200410,cn,20200410,20200410,31
20200410,de,20200330,20200330,3
20200410,de,20200409,20200409,3
20200410,de,20200410,20200410,3
20200410,eg,20200310,20200318,3
20200410,es,20200310,20200310,3
20200410,fr,20200310,20200409,3
20200410,fr,20200320,20200320,3
20200410,fr,20200326,20200328,3
20200410,fr,20200408,20200409,3
20200410,fr,20200408,20200410,3
20200410,fr,20200409,20200410,3
20200410,fr,20200410,20200410,3
20200410,ga,20200409,20200409,3
20200410,gb,20200406,20200409,3
20200410,gb,20200408,20200408,3
20200410,gb,20200409,20200409,3
20200410,gb,20200409,20200410,3
20200410,gb,20200410,20200410,3
20200410,gn,20200409,20200409,3
20200410,gu,20200405,20200407,3
20200410,gu,20200407,20200407,3
20200410,gu,20200409,20200409,3
20200410,hk,20200310,20200410,3
20200410,hk,20200324,20200324,3
20200410,hk,20200405,20200406,3
20200410,hk,20200406,20200406,3
20200410,hk,20200407,20200407,3
20200410,hk,20200408,20200408,3
20200410,hk,20200409,20200409,3
20200410,hk,20200410,20200410,19
20200410,id,20200311,20200311,3
20200410,id,20200405,20200405,3
20200410,id,20200408,20200408,3
20200410,id,20200409,20200409,3
20200410,id,20200410,20200410,3
20200410,ir,20200321,20200321,3
20200410,it,20200410,20200410,3
20200410,jp,20200310,20200410,3
20200410,jp,20200316,20200316,3
20200410,jp,20200327,20200327,3
20200410,jp,20200329,20200329,3
20200410,jp,20200329,20200410,3
20200410,jp,20200330,20200407,3
20200410,jp,20200330,20200410,3
20200410,jp,20200331,20200410,3
20200410,jp,20200402,20200410,3
20200410,jp,20200403,20200406,3
20200410,jp,20200404,20200409,3
20200410,jp,20200405,20200405,3
20200410,jp,20200405,20200410,3
20200410,jp,20200406,20200406,3
20200410,jp,20200406,20200410,3
20200410,jp,20200407,20200407,5
20200410,jp,20200407,20200408,3
20200410,jp,20200407,20200409,3
20200410,jp,20200408,20200408,3
20200410,jp,20200408,20200409,4
20200410,jp,20200408,20200410,3
20200410,jp,20200409,20200409,4
20200410,jp,20200409,20200410,4
20200410,jp,20200410,20200410,61
20200410,kh,20200407,20200407,3
20200410,kw,20200321,20200322,3
20200410,lk,20200408,20200408,3
20200410,mx,20200310,20200408,3
20200410,mx,20200310,20200409,3
20200410,mx,20200318,20200318,3
20200410,mx,20200407,20200408,3
20200410,mx,20200409,20200409,3
20200410,my,20200407,20200407,3
20200410,my,20200409,20200409,4
20200410,my,20200410,20200410,3
20200410,nl,20200409,20200410,3
20200410,nz,20200310,20200310,3
20200410,nz,20200312,20200312,3
20200410,nz,20200323,20200323,3
20200410,nz,20200331,20200331,3
20200410,nz,20200403,20200403,3
20200410,nz,20200407,20200407,3
20200410,nz,20200409,20200409,8
20200410,nz,20200409,20200410,3
20200410,nz,20200410,20200410,3
20200410,om,20200312,20200315,3
20200410,om,20200318,20200318,3
20200410,om,20200410,20200410,3
20200410,pe,20200324,20200324,3
20200410,ph,20200310,20200310,3
20200410,ph,20200310,20200409,3
20200410,ph,20200315,20200410,3
20200410,ph,20200317,20200409,3
20200410,ph,20200402,20200410,3
20200410,ph,20200406,20200406,3
20200410,ph,20200407,20200407,3
20200410,ph,20200407,20200409,3
20200410,ph,20200408,20200408,3
20200410,ph,20200409,20200409,15
20200410,ph,20200409,20200410,13
20200410,ph,20200410,20200410,3
20200410,pk,20200318,20200318,3
20200410,qa,20200317,20200319,3
20200410,qa,20200327,20200328,3
20200410,qa,20200409,20200409,3
20200410,ru,20200407,20200407,3
20200410,ru,20200408,20200408,3
20200410,ru,20200409,20200409,3
20200410,ru,20200410,20200410,4
20200410,sa,20200320,20200321,3
20200410,se,20200410,20200410,3
20200410,sg,20200330,20200330,3
20200410,sg,20200407,20200407,3
20200410,sg,20200408,20200408,3
20200410,sg,20200409,20200409,3
20200410,sg,20200410,20200410,3
20200410,th,20200310,20200409,3
20200410,th,20200310,20200410,3
20200410,th,20200320,20200320,3
20200410,th,20200407,20200407,3
20200410,th,20200408,20200408,3
20200410,th,20200408,20200410,3
20200410,th,20200409,20200409,3
20200410,th,20200409,20200410,3
20200410,th,20200410,20200410,13
20200410,tw,20200409,20200409,3
20200410,tw,20200410,20200410,5
20200410,us,20200310,20200315,3
20200410,us,20200310,20200408,3
20200410,us,20200310,20200409,4
20200410,us,20200310,20200410,3
20200410,us,20200313,20200410,3
20200410,us,20200316,20200317,3
20200410,us,20200318,20200318,3
20200410,us,20200318,20200409,3
20200410,us,20200319,20200319,3
20200410,us,20200404,20200407,3
20200410,us,20200406,20200406,3
20200410,us,20200406,20200409,3
20200410,us,20200407,20200407,7
20200410,us,20200407,20200408,3
20200410,us,20200407,20200409,5
20200410,us,20200407,20200410,4
20200410,us,20200408,20200408,4
20200410,us,20200408,20200409,7
20200410,us,20200408,20200410,8
20200410,us,20200409,20200409,10
20200410,us,20200409,20200410,10
20200410,us,20200410,20200410,10
20200410,uy,20200410,20200410,3
20200410,vn,20200331,20200331,3
20200410,vn,20200402,20200402,3
20200410,vn,20200402,20200404,3
20200410,vn,20200404,20200405,3
20200410,vn,20200406,20200406,3
20200410,vn,20200407,20200407,3
20200410,vn,20200408,20200408,3
20200410,vn,20200409,20200409,9
20200410,vn,20200409,20200410,3
20200410,vn,20200410,20200410,37
20200410,za,20200407,20200407,3
20200410,za,20200408,20200408,3
20200409,ae,20200310,20200310,3
20200409,af,20200409,20200409,3
20200409,al,20200408,20200408,3
20200409,at,20200406,20200406,3
20200409,at,20200407,20200408,3
20200409,at,20200408,20200408,3
20200409,au,20200323,20200323,3
20200409,au,20200327,20200327,3
20200409,au,20200407,20200407,7
20200409,au,20200407,20200408,10
20200409,au,20200408,20200408,4
20200409,be,20200407,20200408,3
20200409,be,20200408,20200408,3
20200409,bn,20200309,20200408,3
20200409,br,20200406,20200408,3
20200409,ca,20200311,20200311,3
20200409,ca,20200320,20200320,3
20200409,ca,20200323,20200323,3
20200409,ca,20200324,20200325,3
20200409,ca,20200402,20200402,3
20200409,ca,20200406,20200406,3
20200409,ca,20200407,20200407,3
20200409,ca,20200409,20200409,6
20200409,ch,20200409,20200409,3
20200409,cn,20200309,20200321,3
20200409,cn,20200309,20200408,3
20200409,cn,20200317,20200317,3
20200409,cn,20200324,20200408,3
20200409,cn,20200330,20200403,3
20200409,cn,20200331,20200401,3
20200409,cn,20200331,20200408,3
20200409,cn,20200401,20200409,3
20200409,cn,20200402,20200402,3
20200409,cn,20200403,20200403,3
20200409,cn,20200403,20200405,3
20200409,cn,20200403,20200408,3
20200409,cn,20200404,20200404,3
20200409,cn,20200404,20200408,5
20200409,cn,20200405,20200405,3
20200409,cn,20200405,20200407,3
20200409,cn,20200405,20200408,3
20200409,cn,20200406,20200406,3
20200409,cn,20200406,20200407,3
20200409,cn,20200406,20200408,3
20200409,cn,20200406,20200409,3
20200409,cn,20200407,20200407,3
20200409,cn,20200407,20200408,3
20200409,cn,20200407,20200409,3
20200409,cn,20200408,20200408,7
20200409,cn,20200408,20200409,3
20200409,cn,20200409,20200409,19
20200409,de,20200329,20200329,3
20200409,de,20200406,20200408,3
20200409,de,20200406,20200409,3
20200409,de,20200407,20200407,3
20200409,de,20200407,20200408,4
20200409,de,20200407,20200409,6
20200409,de,20200408,20200408,4
20200409,de,20200408,20200409,3
20200409,de,20200409,20200409,3
20200409,dk,20200409,20200409,3
20200409,ee,20200406,20200406,3
20200409,eg,20200310,20200408,3
20200409,eg,20200407,20200407,3
20200409,es,20200309,20200408,3
20200409,fr,20200408,20200408,5
20200409,gb,20200309,20200408,3
20200409,gb,20200309,20200409,3
20200409,gb,20200310,20200310,3
20200409,gb,20200315,20200315,3
20200409,gb,20200318,20200318,3
20200409,gb,20200323,20200323,3
20200409,gb,20200324,20200324,3
20200409,gb,20200401,20200401,3
20200409,gb,20200405,20200405,3
20200409,gb,20200407,20200407,3
20200409,gb,20200407,20200409,5
20200409,gb,20200408,20200408,3
20200409,gb,20200408,20200409,3
20200409,gr,20200408,20200408,3
20200409,gu,20200408,20200408,3
20200409,gu,20200409,20200409,9
20200409,hk,20200402,20200402,3
20200409,hk,20200403,20200403,3
20200409,hk,20200404,20200404,3
20200409,hk,20200405,20200405,3
20200409,hk,20200406,20200406,3
20200409,hk,20200407,20200407,3
20200409,hk,20200408,20200408,3
20200409,hk,20200408,20200409,3
20200409,hk,20200409,20200409,6
20200409,hr,20200408,20200408,3
20200409,id,20200310,20200311,3
20200409,id,20200311,20200311,3
20200409,id,20200319,20200319,3
20200409,id,20200323,20200324,3
20200409,id,20200405,20200405,3
20200409,id,20200407,20200407,3
20200409,id,20200408,20200408,28
20200409,id,20200408,20200409,3
20200409,id,20200409,20200409,3
20200409,ir,20200409,20200409,3
20200409,it,20200408,20200409,3
20200409,jp,20200309,20200409,3
20200409,jp,20200310,20200310,3
20200409,jp,20200319,20200319,3
20200409,jp,20200327,20200409,3
20200409,jp,20200331,20200331,3
20200409,jp,20200401,20200408,3
20200409,jp,20200401,20200409,3
20200409,jp,20200402,20200409,3
20200409,jp,20200403,20200409,3
20200409,jp,20200404,20200404,3
20200409,jp,20200404,20200405,3
20200409,jp,20200404,20200409,7
20200409,jp,20200405,20200405,3
20200409,jp,20200405,20200408,3
20200409,jp,20200405,20200409,3
20200409,jp,20200406,20200406,3
20200409,jp,20200406,20200408,3
20200409,jp,20200406,20200409,5
20200409,jp,20200407,20200407,9
20200409,jp,20200407,20200408,3
20200409,jp,20200407,20200409,9
20200409,jp,20200408,20200408,7
20200409,jp,20200408,20200409,15
20200409,jp,20200409,20200409,104
20200409,kh,20200309,20200409,3
20200409,kh,20200328,20200328,3
20200409,kh,20200404,20200404,3
20200409,kh,20200404,20200409,3
20200409,kh,20200408,20200409,3
20200409,kh,20200409,20200409,16
20200409,la,20200409,20200409,3
20200409,mm,20200309,20200404,3
20200409,mm,20200309,20200409,3
20200409,mm,20200314,20200314,3
20200409,mm,20200318,20200318,3
20200409,mm,20200401,20200408,3
20200409,mm,20200408,20200408,3
20200409,mm,20200408,20200409,3
20200409,mm,20200409,20200409,3
20200409,mo,20200404,20200404,3
20200409,mp,20200409,20200409,9
20200409,mx,20200309,20200408,3
20200409,mx,20200317,20200408,3
20200409,mx,20200407,20200408,3
20200409,my,20200309,20200328,3
20200409,my,20200309,20200408,4
20200409,my,20200309,20200409,3
20200409,my,20200312,20200316,3
20200409,my,20200313,20200314,3
20200409,my,20200315,20200315,3
20200409,my,20200320,20200409,3
20200409,my,20200323,20200324,3
20200409,my,20200323,20200408,3
20200409,my,20200326,20200326,3
20200409,my,20200405,20200405,3
20200409,my,20200406,20200406,3
20200409,my,20200408,20200408,3
20200409,my,20200409,20200409,3
20200409,n/a,20200310,20200310,3
20200409,n/a,20200403,20200403,3
20200409,nl,20200408,20200409,3
20200409,om,20200310,20200310,3
20200409,pe,20200309,20200311,3
20200409,pg,20200407,20200407,4
20200409,pg,20200408,20200408,3
20200409,ph,20200309,20200309,3
20200409,ph,20200405,20200405,3
20200409,ph,20200407,20200407,3
20200409,ph,20200408,20200408,4
20200409,ph,20200408,20200409,3
20200409,pk,20200409,20200409,3
20200409,qa,20200317,20200317,3
20200409,qa,20200409,20200409,7
20200409,ro,20200409,20200409,3
20200409,ru,20200406,20200406,3
20200409,ru,20200407,20200407,3
20200409,ru,20200408,20200408,3
20200409,ru,20200409,20200409,7
20200409,se,20200408,20200408,3
20200409,se,20200409,20200409,3
20200409,sg,20200405,20200405,3
20200409,sg,20200409,20200409,3
20200409,si,20200409,20200409,3
20200409,th,20200309,20200408,3
20200409,th,20200316,20200316,3
20200409,th,20200321,20200321,3
20200409,th,20200408,20200408,3
20200409,th,20200408,20200409,3
20200409,th,20200409,20200409,3
20200409,tr,20200409,20200409,3
20200409,tw,20200401,20200401,3
20200409,tw,20200407,20200407,3
20200409,tw,20200409,20200409,5
20200409,us,20200309,20200318,3
20200409,us,20200309,20200408,3
20200409,us,20200309,20200409,4
20200409,us,20200311,20200314,3
20200409,us,20200319,20200323,3
20200409,us,20200319,20200408,3
20200409,us,20200322,20200323,3
20200409,us,20200323,20200323,3
20200409,us,20200324,20200324,3
20200409,us,20200325,20200325,3
20200409,us,20200327,20200327,3
20200409,us,20200329,20200329,3
20200409,us,20200401,20200402,3
20200409,us,20200401,20200408,3
20200409,us,20200404,20200404,3
